BUSINESS YEAR,STATE CODE,ISSUER NAME,ISSUER ID,SOURCE NAME,VERSION NUMBER,IMPORT DATE,BENEFIT PACKAGE ID,MARKET COVERAGE,DENTAL ONLY PLAN,TIN,STANDARD COMPONENT ID,PLAN MARKETING NAME,HIOS PRODUCT ID,HPID,NETWORK ID,SERVICE AREA ID,FORMULARY ID,IS IT A NEW PLAN,PLAN TYPE,METAL LEVEL,UNIQUE PLAN DESIGN,QHP NONQHP TYPE ID,IS NOTICE REQUIRED FOR PREGNACY,IS REFERRAL REQUIRED FOR SPECIALIST,SPECIALIST REQUIRING REFERRAL,PLAN LEVEL EXCLUSIONS,IS HSA ELIGIBLE,HSA OR HRA EMPLOYER CONTRIBUTION,HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT,CHILD ONLY OFFERING,CHILD ONLY PLAN ID,WELLNESS PROGRAM OFFERED,DISEASE MANAGEMENT PROGRAMS OFFERED,EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY,IS GUARANTEED RATE?,SPECIALITY DRUG MAXIMUM COINSURANCE,INPATIENT COPAYMENT MAXIMUM DAYS,BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS,BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS,PLAN EFFECTIVE DATE,PLAN EXPIRATION DATE,OUT OF COUNTRY COVERAGE,OUT OF COUNTRY COVERAGE DESCRIPTION,OUT OF SERVICE AREA COVERAGE,OUT OF SERVICE AREA COVERAGE DESCRIPTION,NATIONAL NETWORK,URL FOR SUMMARY OF BENEFITS COVERAGE,URL FOR ENROLLMENT PAYMENT,PLAN BROCHURE,FORMULARY URL,PLAN ID,CSR VARIATION TYPE,ISSUER ACTUARIAL VALUE,AV CALCULATOR OUTPUT NUMBER,MEDICAL DRUG DEDUCTIBLES INTEGRATED,MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED,MULTIPLE NETWORK TIERS,FIRST TIER UTILIZATION,SECOND TIER UTILIZATION,MEHB INN TIER 1 INDIVIDUAL MOOP,MEHB INN TIER 1 FAMILY MOOP,MEHB INN TIER 2 INDIVIDUAL MOOP,MEHB INN TIER 2 FAMILY MOOP,MEHB OUT OF NET INDIVIDUAL MOOP,MEHB OUT OF NET FAMILY MOOP,MEHB COMB INN OON INDIVIDUAL MOOP,MEHB COMB INN OON FAMILY MOOP,DEHB INN TIER 1 INDIVIDUAL MOOP,DEHB INN TIER 2 INDIVIDUAL MOOP,DEHB INN TIER 1 FAMILY MOOP,DEHB INN TIER 2 FAMILY MOOP,DEHB OUT OF NET INDIVIDUAL MOOP,DEHB OUT OF NET FAMILY MOOP,DEHB COMB INN OON INDIVIDUAL MOOP,DEHB COMB INN OON FAMILY MOOP,TEHB INN TIER 1 INDIVIDUAL MOOP,TEHB INN TIER 1 FAMILY MOOP,TEHB INN TIER 2 INDIVIDUAL MOOP,TEHB INN TIER 2 FAMILY MOOP,TEHB OUT OF NET INDIVIDUAL MOOP,TEHB OUT OF NET FAMILY MOOP,TEHB COMB INN OON INDIVIDUAL MOOP,TEHB COMB INN OON FAMILY MOOP,MEHB DED INN TIER1 INDIVIDUAL,MEHB DED INN TIER1 FAMILY,MEHB DED INN TIER1 COINSURNACE,MEHB DED INN TIER2 INDIVIDUAL,MEHB DED INN TIER2 FAMILY,MEHB DED INN TIER2 COINSURANCE,MEHB DED OUT OF NET INDIVIDUAL,MEHB DED OUT OF NET FAMILY,MEHB DED COMB INN OON INDIVIDUAL,MEHB DED COMB INN OON FAMILY,DEHB DED INN TIER1 INDIVIDUAL,DEHB DED INN TIER1 FAMILY,DEHB DED INN TIER1 COINSURNACE,DEHB DED INN TIER2 INDIVIDUAL,DEHB DED INN TIER2 FAMILY,DEHB DED INN TIER2 COINSURANCE,DEHB DED OUT OF NET INDIVIDUAL,DEHB DED OUT OF NET FAMILY,DEHB DED COMB INN OON INDIVIDUAL,DEHB DED COMB INN OON FAMILY,TEHB DED INN TIER 1 INDIVIDUAL,TEHB DED INN TIER 1 FAMILY,TEHB DED INN TIER 1 COINSURANCE,TEHB DED INN TIER 2 INDIVIDUAL,TEHB DED INN TIER 2 FAMILY,TEHB DED INN TIER 2 COINSURANCE,TEHB DED OUT OF NET INDIVIDUAL,TEHB DED OUT OF NET FAMILY,TEHB DED OUT COMB INN OON INDIVIDUAL,TEHB DED OUT COMB INN OON FAMILY,SBC HAVING A BABY DEDUCTIBLE,SBC HAVING A BABY COPAYMENT,SBC HAVING A BABY COINSURANCE,SBC HAVING A BABY LIMIT,SBC HAVING DIABETES DEDUCTIBLE,SBC HAVING  DIABETES COPAYMENT,SBC HAVING DIABETES COINSURANCE,SBC HAVING DIABETES LIMIT
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021007,NHP Prime HMO 2000/4000 30/50 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF005,Existing,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021007-05,87% AV Level Silver Plan,86.25%,,Yes,No,No,100%,,$750 ,$750 per person | $1500 per group,,,Not Applicable,per person not applicable | per group not applicable,$750 ,$750 per person | $1500 per group,$500 ,,$500 per person | $1000 per group,,Not Applicable,per person not applicable | per group not applicable,$500 ,$500 per person | $1000 per group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$130 ,$0 ,$30 ,$0 ,$410 ,$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021007,NHP Prime HMO 2000/4000 30/50 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF005,Existing,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021007-06,94% AV Level Silver Plan,93.67%,,Yes,No,No,100%,,Not Applicable,per person not applicable | per group not applicable,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$250 ,,$250 per person | $500 per group,,Not Applicable,per person not applicable | per group not applicable,$250 ,$250 per person | $500 per group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$30 ,$0 ,$30 ,$0 ,$150 ,$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021008,NHP Prime HMO HSA 2750/5500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF025,Existing,HMO,Bronze,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021008-00,Standard Bronze Off Exchange Plan,61.79%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,550 ",$6550 per person | $13100 per group,,,Not Applicable,per person not applicable | per group not applicable,"$6,550 ",$6550 per person | $13100 per group,,,,,,,,,,,,,,,,,,,,,"$2,750 ",per person not applicable | $5500 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,750 ",per person not applicable | $5500 per group,"$2,750 ",$40 ,$180 ,$30 ,"$1,210 ","$1,270 ",$150 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021008,NHP Prime HMO HSA 2750/5500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF025,Existing,HMO,Bronze,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021008-01,Standard Bronze On Exchange Plan,61.79%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,550 ",$6550 per person | $13100 per group,,,Not Applicable,per person not applicable | per group not applicable,"$6,550 ",$6550 per person | $13100 per group,,,,,,,,,,,,,,,,,,,,,"$2,750 ",per person not applicable | $5500 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,750 ",per person not applicable | $5500 per group,"$2,750 ",$40 ,$180 ,$30 ,"$1,210 ","$1,270 ",$150 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021008,NHP Prime HMO HSA 2750/5500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF025,Existing,HMO,Bronze,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021008-02,Zero Cost Sharing Plan Variation,100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021008,NHP Prime HMO HSA 2750/5500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF025,Existing,HMO,Bronze,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021008-03,Limited Cost Sharing Plan Variation,61.79%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,550 ",$6550 per person | $13100 per group,,,Not Applicable,per person not applicable | per group not applicable,"$6,550 ",$6550 per person | $13100 per group,,,,,,,,,,,,,,,,,,,,,"$2,750 ",per person not applicable | $5500 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,750 ",per person not applicable | $5500 per group,"$2,750 ",$40 ,$180 ,$30 ,"$1,210 ","$1,270 ",$150 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021011,NHP Prime HMO 1750/3500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF011,Existing,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021011-00,Standard Silver Off Exchange Plan,69.73%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,"$5,000 ",$5000 per person | $10000 per group,,,,,,,,,,,,,,,,,,,,,"$1,750 ",$1750 per person | $3500 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$1,750 ",$1750 per person | $3500 per group,"$1,750 ","$1,220 ",$0 ,$30 ,$680 ,"$2,090 ",$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021011,NHP Prime HMO 1750/3500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF011,Existing,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021011-01,Standard Silver On Exchange Plan,69.73%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,"$5,000 ",$5000 per person | $10000 per group,,,,,,,,,,,,,,,,,,,,,"$1,750 ",$1750 per person | $3500 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$1,750 ",$1750 per person | $3500 per group,"$1,750 ","$1,220 ",$0 ,$30 ,$680 ,"$2,090 ",$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021011,NHP Prime HMO 1750/3500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF011,Existing,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021011-02,Zero Cost Sharing Plan Variation,100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021011,NHP Prime HMO 1750/3500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF011,Existing,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021011-03,Limited Cost Sharing Plan Variation,69.73%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,"$5,000 ",$5000 per person | $10000 per group,,,,,,,,,,,,,,,,,,,,,"$1,750 ",$1750 per person | $3500 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$1,750 ",$1750 per person | $3500 per group,"$1,750 ","$1,220 ",$0 ,$30 ,$680 ,"$2,090 ",$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021011,NHP Prime HMO 1750/3500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF011,Existing,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021011-04,73% AV Level Silver Plan,72.94%,,Yes,No,No,100%,,"$1,500 ",$1500 per person | $3000 per group,,,Not Applicable,per person not applicable | per group not applicable,"$1,500 ",$1500 per person | $3000 per group,$750 ,,$750 per person | $1500 per group,,Not Applicable,per person not applicable | per group not applicable,$750 ,$750 per person | $1500 per group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$350 ,$0 ,$30 ,$0 ,$520 ,$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021011,NHP Prime HMO 1750/3500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF011,Existing,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021011-05,87% AV Level Silver Plan,86.25%,,Yes,No,No,100%,,$750 ,$750 per person | $1500 per group,,,Not Applicable,per person not applicable | per group not applicable,$750 ,$750 per person | $1500 per group,$500 ,,$500 per person | $1000 per group,,Not Applicable,per person not applicable | per group not applicable,$500 ,$500 per person | $1000 per group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$130 ,$0 ,$30 ,$0 ,$410 ,$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021011,NHP Prime HMO 1750/3500 50/75 with $5 Low-Cost Generic Rx,41304MA002,,MAN001,MAS001,MAF011,Existing,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021011-06,94% AV Level Silver Plan,93.36%,,Yes,No,No,100%,,Not Applicable,per person not applicable | per group not applicable,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$250 ,,$250 per person | $500 per group,,Not Applicable,per person not applicable | per group not applicable,$250 ,$250 per person | $500 per group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$30 ,$0 ,$30 ,$0 ,$150 ,$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021103,NHP Prime HMO Silver Simplicity,41304MA002,,MAN001,MAS001,MAF024,New,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021103-00,Standard Silver Off Exchange Plan,68.10%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,"$6,850 ",$6850 per person | $13700 per group,,,,,,,,,,,,,,,,,,,,,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,"$2,000 ","$1,780 ",$0 ,$30 ,$200 ,$550 ,$150 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021103,NHP Prime HMO Silver Simplicity,41304MA002,,MAN001,MAS001,MAF024,New,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021103-01,Standard Silver On Exchange Plan,68.10%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,"$6,850 ",$6850 per person | $13700 per group,,,,,,,,,,,,,,,,,,,,,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,"$2,000 ","$1,780 ",$0 ,$30 ,$200 ,$550 ,$150 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021103,NHP Prime HMO Silver Simplicity,41304MA002,,MAN001,MAS001,MAF024,New,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021103-02,Zero Cost Sharing Plan Variation,100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,$0 ,$0 per person | $0 per group,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021103,NHP Prime HMO Silver Simplicity,41304MA002,,MAN001,MAS001,MAF024,New,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021103-03,Limited Cost Sharing Plan Variation,68.10%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,"$6,850 ",$6850 per person | $13700 per group,,,,,,,,,,,,,,,,,,,,,"$2,000 ",$2000 per person | $4000 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,"$2,000 ","$1,780 ",$0 ,$30 ,$200 ,$550 ,$150 ,$40 
